Code,Site,Bank,Dist,Group,Method,Replicate,Abund,Biomass
SAVA1-LB/37 PrSpWe,SAVA1,LB,37,PrSpWe,Pitfall,3,1,1.1
SAVA1-LB/37 TeMisc,SAVA1,LB,37,TeMisc,Pitfall,3,3,1.3
SAVA1-LB/64 TeMisc,SAVA1,LB,64,TeMisc,Pitfall,1,6,22.6
SAVA1-LB/64 PrSpWe,SAVA1,LB,64,PrSpWe,Pitfall,2,1,0.4
SAVA1-LB/64 TeMisc,SAVA1,LB,64,TeMisc,Pitfall,2,2,1
SAVA1-LB/64 TeMisc,SAVA1,LB,64,TeMisc,Pitfall,3,3,0.2
ELBE1.2-RB/0 TeMisc,ELBE1.2,RB,0,TeMisc,Pitfall,1,3,1.1
ELBE1.2-RB/0 TeMisc,ELBE1.2,RB,0,TeMisc,Pitfall,2,12,11.2
ELBE1.2-RB/0 PrBeet,ELBE1.2,RB,0,PrBeet,Pitfall,2,1,1.2
ELBE1.2-RB/0 TeMisc,ELBE1.2,RB,0,TeMisc,Pitfall,3,3,2.3
ELBE1.2-RB/1 PrBeet,ELBE1.2,RB,1,PrBeet,Pitfall,1,4,6.2
ELBE1.2-RB/1 PrSpHu,ELBE1.2,RB,1,PrSpHu,Pitfall,1,2,0.9
ELBE1.2-RB/1 TeMisc,ELBE1.2,RB,1,TeMisc,Pitfall,1,7,3.2
ELBE1.2-RB/1 PrSpHu,ELBE1.2,RB,1,PrSpHu,Pitfall,2,1,0.9
ELBE1.2-RB/1 TeMisc,ELBE1.2,RB,1,TeMisc,Pitfall,3,2,0.5
ELBE1.2-RB/1 PrBeet,ELBE1.2,RB,1,PrBeet,Pitfall,3,2,10.8
ELBE1.2-RB/2 TeMisc,ELBE1.2,RB,2,TeMisc,Pitfall,1,1,0.5
ELBE1.2-RB/2 TeMisc,ELBE1.2,RB,2,TeMisc,Pitfall,2,1,0.1
ELBE1.2-RB/2 TeMisc,ELBE1.2,RB,2,TeMisc,Pitfall,3,1,0.1
ELBE1.2-RB/2 PrBeet,ELBE1.2,RB,2,PrBeet,Pitfall,3,1,0.8
ELBE1.1-LB/0 TeMisc,ELBE1.1,LB,0,TeMisc,Pitfall,1,3,0.3
ELBE1.1-LB/1 TeMisc,ELBE1.1,LB,1,TeMisc,Pitfall,1,9,0.6
ELBE1.1-LB/1 TeMisc,ELBE1.1,LB,1,TeMisc,Pitfall,2,14,1.7
ELBE1.1-LB/1 PrBeet,ELBE1.1,LB,1,PrBeet,Pitfall,2,2,6.3
ELBE1.1-LB/1 PrSpHu,ELBE1.1,LB,1,PrSpHu,Pitfall,2,1,0.9
ELBE1.1-LB/1 PrBeet,ELBE1.1,LB,1,PrBeet,Pitfall,3,1,0.8
ELBE1.1-LB/1 TeMisc,ELBE1.1,LB,1,TeMisc,Pitfall,3,2,0.5
ELBE1.1-LB/2 TeMisc,ELBE1.1,LB,2,TeMisc,Pitfall,1,1,0.2
ELBE1.1-LB/2 TeMisc,ELBE1.1,LB,2,TeMisc,Pitfall,2,4,0.2
ELBE1.1-LB/2 PrBeet,ELBE1.1,LB,2,PrBeet,Pitfall,2,1,0.1
ELBE1.1-LB/2 TeMisc,ELBE1.1,LB,2,TeMisc,Pitfall,3,1,0.1
ELBE1.1-LB/4 TeMisc,ELBE1.1,LB,4,TeMisc,Pitfall,1,5,2.3
ELBE1.2-LB/0 TeMisc,ELBE1.2,LB,0,TeMisc,Pitfall,1,2,1.7
ELBE1.2-LB/0 TeMisc,ELBE1.2,LB,0,TeMisc,Pitfall,2,4,9.4
ELBE1.2-LB/1 TeMisc,ELBE1.2,LB,1,TeMisc,Pitfall,1,3,0.6
ELBE1.2-LB/1 TeMisc,ELBE1.2,LB,1,TeMisc,Pitfall,2,1,0.6
ELBE1.2-LB/1 TeMisc,ELBE1.2,LB,1,TeMisc,Pitfall,3,7,1.2
ELBE1.2-LB/1 PrSpHu,ELBE1.2,LB,1,PrSpHu,Pitfall,3,1,0.4
ELBE1.2-LB/2 TeMisc,ELBE1.2,LB,2,TeMisc,Pitfall,1,1,0.4
ELBE1.2-LB/2 TeMisc,ELBE1.2,LB,2,TeMisc,Pitfall,2,9,3.3
ELBE1.2-LB/2 PrSpHu,ELBE1.2,LB,2,PrSpHu,Pitfall,2,1,1.3
ELBE1.2-LB/4 TeMisc,ELBE1.2,LB,4,TeMisc,Pitfall,1,8,2.1
ELBE1.2-LB/4 PrBeet,ELBE1.2,LB,4,PrBeet,Pitfall,1,1,26.2
ELBE1.2-LB/8 TeMisc,ELBE1.2,LB,8,TeMisc,Pitfall,1,2,3.5
ELBE1.2-LB/8 PrBeet,ELBE1.2,LB,8,PrBeet,Pitfall,1,1,48.2
ELBE1.2-LB/8 PrSpHu,ELBE1.2,LB,8,PrSpHu,Pitfall,1,1,0.5
ELBE1.2-LB/16 TeMisc,ELBE1.2,LB,16,TeMisc,Pitfall,1,19,6.1
ELBE1.2-LB/16 TeMisc,ELBE1.2,LB,16,TeMisc,Pitfall,2,9,63.1
ELBE1.2-LB/16 HeHemi,ELBE1.2,LB,16,HeHemi,Pitfall,2,2,1.9
ELBE1.2-LB/16 PrSpHu,ELBE1.2,LB,16,PrSpHu,Pitfall,2,2,7.1
ELBE1.2-LB/16 TeMisc,ELBE1.2,LB,16,TeMisc,Pitfall,3,4,24.3
ELBE1.2-LB/16 HeHemi,ELBE1.2,LB,16,HeHemi,Pitfall,3,1,1.8
ELBE1.2-LB/16 PrSpHu,ELBE1.2,LB,16,PrSpHu,Pitfall,3,3,8.7
ELBE1.2-LB/32 PrSpHu,ELBE1.2,LB,32,PrSpHu,Pitfall,1,1,0.8
ELBE1.2-LB/32 TeMisc,ELBE1.2,LB,32,TeMisc,Pitfall,1,2,1.4
ELBE1.2-LB/32 PrSpHu,ELBE1.2,LB,32,PrSpHu,Pitfall,2,2,12.5
ELBE1.2-LB/32 TeMisc,ELBE1.2,LB,32,TeMisc,Pitfall,2,1,2.1
ELBE1.2-LB/64 HeHemi,ELBE1.2,LB,64,HeHemi,Pitfall,1,1,2.4
ELBE1.2-LB/64 TeMisc,ELBE1.2,LB,64,TeMisc,Pitfall,1,4,10.2
ELBE1.2-LB/64 TeMisc,ELBE1.2,LB,64,TeMisc,Pitfall,3,4,175.1
ELBE1.2-LB/64 TeMisc,ELBE1.2,LB,64,TeMisc,Pitfall,3,32,126.9
ELBE1.2-LB/64 PrSpHu,ELBE1.2,LB,64,PrSpHu,Pitfall,3,3,12.1
ELBE1.2-LB/64 PrSpWe,ELBE1.2,LB,64,PrSpWe,Pitfall,3,1,2.2
ELBE1.2-LB/128 TeMisc,ELBE1.2,LB,128,TeMisc,Pitfall,1,15,194
ELBE1.2-LB/128 PrSpHu,ELBE1.2,LB,128,PrSpHu,Pitfall,1,2,0.7
ELBE1.2-LB/128 PrSpHu,ELBE1.2,LB,128,PrSpHu,Pitfall,2,1,3
ELBE1.2-LB/128 TeMisc,ELBE1.2,LB,128,TeMisc,Pitfall,2,9,39.4
ELBE1.2-LB/128 TeMisc,ELBE1.2,LB,128,TeMisc,Pitfall,3,4,1.1
ELBE1.2-LB/256 PrBeet,ELBE1.2,LB,256,PrBeet,Pitfall,1,2,104.6
ELBE1.2-LB/256 TeMisc,ELBE1.2,LB,256,TeMisc,Pitfall,1,31,48.6
ELBE1.2-LB/256 HeHemi,ELBE1.2,LB,256,HeHemi,Pitfall,1,2,1.1
ELBE1.2-LB/256 PrSpHu,ELBE1.2,LB,256,PrSpHu,Pitfall,1,4,12.5
ELBE1.2-LB/256 TeMisc,ELBE1.2,LB,256,TeMisc,Pitfall,2,13,94.4
ELBE1.2-LB/256 PrSpHu,ELBE1.2,LB,256,PrSpHu,Pitfall,2,1,4.4
ELBE1.2-LB/256 TeMisc,ELBE1.2,LB,256,TeMisc,Pitfall,3,10,6.3
ELBE1.2-RB/0 TeMisc,ELBE1.2,RB,0,TeMisc,Sweep,0,7,1.8
ELBE1.2-RB/1 HeHemi,ELBE1.2,RB,1,HeHemi,Sweep,0,1,0.5
ELBE1.2-RB/1 TeMisc,ELBE1.2,RB,1,TeMisc,Sweep,0,2,1.3
ELBE1.2-RB/2 TeMisc,ELBE1.2,RB,2,TeMisc,Sweep,0,6,2.1
ELBE1.1-LB/0 TeMisc,ELBE1.1,LB,0,TeMisc,Sweep,0,1,0.1
ELBE1.1-LB/4 TeMisc,ELBE1.1,LB,4,TeMisc,Sweep,0,10,2.2
ELBE1.2-LB/1 TeMisc,ELBE1.2,LB,1,TeMisc,Sweep,0,3,5.8
ELBE1.2-LB/2 HeHemi,ELBE1.2,LB,2,HeHemi,Sweep,0,2,0.4
ELBE1.2-LB/2 TeMisc,ELBE1.2,LB,2,TeMisc,Sweep,0,6,2.9
ELBE1.2-LB/8 TeMisc,ELBE1.2,LB,8,TeMisc,Sweep,0,9,63.5
ELBE1.2-LB/8 HeHemi,ELBE1.2,LB,8,HeHemi,Sweep,0,1,0.5
ELBE1.2-LB/8 PrSpWe,ELBE1.2,LB,8,PrSpWe,Sweep,0,2,0.5
ELBE1.2-LB/4 TeMisc,ELBE1.2,LB,4,TeMisc,Sweep,0,10,2.6
ELBE1.2-LB/4 HeHemi,ELBE1.2,LB,4,HeHemi,Sweep,0,1,0.6
ELBE1.2-LB/16 HeHemi,ELBE1.2,LB,16,HeHemi,Sweep,0,19,8.2
ELBE1.2-LB/16 TeMisc,ELBE1.2,LB,16,TeMisc,Sweep,0,7,4.3
ELBE1.2-LB/16 PrSpWe,ELBE1.2,LB,16,PrSpWe,Sweep,0,1,1
ELBE1.2-LB/32 TeMisc,ELBE1.2,LB,32,TeMisc,Sweep,0,14,128.8
ELBE1.2-LB/32 HeHemi,ELBE1.2,LB,32,HeHemi,Sweep,0,7,5.1
ELBE1.2-LB/64 TeMisc,ELBE1.2,LB,64,TeMisc,Sweep,0,16,8.1
ELBE1.2-LB/64 HeHemi,ELBE1.2,LB,64,HeHemi,Sweep,0,7,3.5
ELBE1.2-LB/128 TeMisc,ELBE1.2,LB,128,TeMisc,Sweep,0,17,6.2
ELBE1.2-LB/128 HeHemi,ELBE1.2,LB,128,HeHemi,Sweep,0,19,9.8
ELBE1.2-LB/128 PrSpWe,ELBE1.2,LB,128,PrSpWe,Sweep,0,1,0.5
ELBE1.2-LB/256 TeMisc,ELBE1.2,LB,256,TeMisc,Sweep,0,15,79.3
ELBE1.2-LB/256 HeHemi,ELBE1.2,LB,256,HeHemi,Sweep,0,8,5.5
ELBE2-LB/0 TeMisc,ELBE2,LB,0,TeMisc,Pitfall,1,1,3.7
ELBE2-LB/0 TeMisc,ELBE2,LB,0,TeMisc,Pitfall,2,1,0.2
ELBE2-LB/1 TeMisc,ELBE2,LB,1,TeMisc,Pitfall,1,1,0.4
ELBE2-LB/1 TeMisc,ELBE2,LB,1,TeMisc,Pitfall,3,2,4.3
ELBE2-LB/2 PrBeet,ELBE2,LB,2,PrBeet,Pitfall,1,1,50.9
ELBE2-LB/2 PrSpHu,ELBE2,LB,2,PrSpHu,Pitfall,1,1,5.1
ELBE2-LB/4 TeMisc,ELBE2,LB,4,TeMisc,Pitfall,1,3,1.4
ELBE2-LB/4 PrBeet,ELBE2,LB,4,PrBeet,Pitfall,2,1,56.1
ELBE2-LB/4 TeMisc,ELBE2,LB,4,TeMisc,Pitfall,2,1,0.5
ELBE2-LB/4 PrSpHu,ELBE2,LB,4,PrSpHu,Pitfall,2,1,4.3
ELBE2-LB/4 TeMisc,ELBE2,LB,4,TeMisc,Pitfall,3,1,2.8
ELBE2-LB/4 PrBeet,ELBE2,LB,4,PrBeet,Pitfall,3,1,46
ELBE2-LB/8 TeMisc,ELBE2,LB,8,TeMisc,Pitfall,2,6,1.5
ELBE2-LB/8 TeMisc,ELBE2,LB,8,TeMisc,Pitfall,3,6,4
ELBE2-LB/8 PrSpWe,ELBE2,LB,8,PrSpWe,Pitfall,1,1,5.9
ELBE2-LB/8 TeMisc,ELBE2,LB,8,TeMisc,Pitfall,1,3,0.3
ELBE2-LB/8 HeHemi,ELBE2,LB,8,HeHemi,Pitfall,1,1,1.2
ELBE2-LB/16 TeMisc,ELBE2,LB,16,TeMisc,Pitfall,1,4,2.7
ELBE2-LB/16 PrSpHu,ELBE2,LB,16,PrSpHu,Pitfall,1,2,3.8
ELBE2-LB/16 TeMisc,ELBE2,LB,16,TeMisc,Pitfall,2,7,5
ELBE2-LB/32 PrSpHu,ELBE2,LB,32,PrSpHu,Pitfall,1,1,1.3
ELBE2-LB/32 TeMisc,ELBE2,LB,32,TeMisc,Pitfall,1,2,0.8
ELBE2-LB/32 TeMisc,ELBE2,LB,32,TeMisc,Pitfall,2,2,166.7
ELBE2-LB/32 HeLepi,ELBE2,LB,32,HeLepi,Pitfall,2,1,64.5
ELBE2-LB/32 TeMisc,ELBE2,LB,32,TeMisc,Pitfall,3,4,4.5
ELBE2-LB/32 HeHemi,ELBE2,LB,32,HeHemi,Pitfall,3,2,0.5
ELBE2-LB/64 PrSpWe,ELBE2,LB,64,PrSpWe,Pitfall,1,1,14.9
ELBE2-LB/64 PrSpHu,ELBE2,LB,64,PrSpHu,Pitfall,1,1,0.8
ELBE2-LB/64 TeMisc,ELBE2,LB,64,TeMisc,Pitfall,1,7,20.5
ELBE2-LB/64 HeHemi,ELBE2,LB,64,HeHemi,Pitfall,1,1,0.5
ELBE2-LB/64 PrSpHu,ELBE2,LB,64,PrSpHu,Pitfall,2,1,5.1
ELBE2-LB/64 TeMisc,ELBE2,LB,64,TeMisc,Pitfall,2,3,0.6
ELBE2-LB/64 TeMisc,ELBE2,LB,64,TeMisc,Pitfall,3,12,43
ELBE2-LB/64 PrBeet,ELBE2,LB,64,PrBeet,Pitfall,3,1,22.4
ELBE2-LB/64 PrSpHu,ELBE2,LB,64,PrSpHu,Pitfall,3,2,3.8
ELBE2-LB/64 HeHemi,ELBE2,LB,64,HeHemi,Pitfall,3,2,0.4
ELBE2-LB/1 TeMisc,ELBE2,LB,1,TeMisc,Sweep,0,2,0.9
ELBE2-LB/1 HeHemi,ELBE2,LB,1,HeHemi,Sweep,0,1,0.8
ELBE2-LB/1 AeAqTr,ELBE2,LB,1,AeAqTr,Sweep,0,1,0.9
ELBE2-LB/2 TeMisc,ELBE2,LB,2,TeMisc,Sweep,0,4,2
ELBE2-LB/2 PrSpWe,ELBE2,LB,2,PrSpWe,Sweep,0,2,2
ELBE2-LB/4 PrSpWe,ELBE2,LB,4,PrSpWe,Sweep,0,1,0.7
ELBE2-LB/4 HeHemi,ELBE2,LB,4,HeHemi,Sweep,0,1,0.7
ELBE2-LB/4 HeLepi,ELBE2,LB,4,HeLepi,Sweep,0,1,1.2
ELBE2-LB/4 TeMisc,ELBE2,LB,4,TeMisc,Sweep,0,12,3.2
ELBE2-LB/8 TeMisc,ELBE2,LB,8,TeMisc,Sweep,0,9,2.7
ELBE2-LB/16 HeHemi,ELBE2,LB,16,HeHemi,Sweep,0,7,3.2
ELBE2-LB/16 TeMisc,ELBE2,LB,16,TeMisc,Sweep,0,5,1.3
ELBE2-LB/32 TeMisc,ELBE2,LB,32,TeMisc,Sweep,0,9,29.4
ELBE2-LB/32 HeHemi,ELBE2,LB,32,HeHemi,Sweep,0,6,3.2
ELBE2-LB/32 PrSpWe,ELBE2,LB,32,PrSpWe,Sweep,0,1,0.6
ELBE2-LB/32 AeAqTr,ELBE2,LB,32,AeAqTr,Sweep,0,1,0.7
ELBE2-LB/32 HeLepi,ELBE2,LB,32,HeLepi,Sweep,0,1,4
ELBE2-LB/64 TeMisc,ELBE2,LB,64,TeMisc,Sweep,0,28,220.6
ELBE2-LB/64 HeHemi,ELBE2,LB,64,HeHemi,Sweep,0,6,2.7
ELBE2-LB/64 PrSpHu,ELBE2,LB,64,PrSpHu,Sweep,0,1,1.3
ELBE2-LB/64 PrSpWe,ELBE2,LB,64,PrSpWe,Sweep,0,2,1.5
ELBE3-RB/2 PrSpHu,ELBE3,RB,2,PrSpHu,Pitfall,1,1,5.7
ELBE3-RB/2 TeMisc,ELBE3,RB,2,TeMisc,Pitfall,1,3,0.5
ELBE3-RB/2 TeMisc,ELBE3,RB,2,TeMisc,Pitfall,3,1,0.1
ELBE3-RB/4 PrSpHu,ELBE3,RB,4,PrSpHu,Pitfall,2,1,3.1
ELBE3-RB/4 TeMisc,ELBE3,RB,4,TeMisc,Pitfall,2,1,0.8
ELBE3-RB/4 TeMisc,ELBE3,RB,4,TeMisc,Pitfall,1,3,23
ELBE3-RB/4 PrSpHu,ELBE3,RB,4,PrSpHu,Pitfall,1,1,4.6
ELBE3-RB/8 TeMisc,ELBE3,RB,8,TeMisc,Pitfall,1,2,0.6
ELBE3-RB/8 TeMisc,ELBE3,RB,8,TeMisc,Pitfall,2,3,82.1
ELBE3-RB/8 PrBeet,ELBE3,RB,8,PrBeet,Pitfall,2,1,18.1
ELBE3-RB/8 TeMisc,ELBE3,RB,8,TeMisc,Pitfall,3,2,2.2
ELBE3-RB/8 PrBeet,ELBE3,RB,8,PrBeet,Pitfall,3,1,3.6
ELBE3-RB/8 PrSpHu,ELBE3,RB,8,PrSpHu,Pitfall,3,1,0.2
ELBE3-RB/0 PrSpWe,ELBE3,RB,0,PrSpWe,Sweep,0,2,7.9
ELBE3-RB/0 TeMisc,ELBE3,RB,0,TeMisc,Sweep,0,14,12.4
ELBE3-RB/0 HeLepi,ELBE3,RB,0,HeLepi,Sweep,0,1,5.3
ELBE3-RB/1 PrSpWe,ELBE3,RB,1,PrSpWe,Sweep,0,2,1.6
ELBE3-RB/1 PrSpHu,ELBE3,RB,1,PrSpHu,Sweep,0,1,1.9
ELBE3-RB/1 TeMisc,ELBE3,RB,1,TeMisc,Sweep,0,12,3.7
ELBE3-RB/2 PrSpHu,ELBE3,RB,2,PrSpHu,Sweep,0,2,3.5
ELBE3-RB/2 TeMisc,ELBE3,RB,2,TeMisc,Sweep,0,2,0.1
ELBE3-RB/4 PrSpWe,ELBE3,RB,4,PrSpWe,Sweep,0,8,16.7
ELBE3-RB/4 PrSpHu,ELBE3,RB,4,PrSpHu,Sweep,0,1,0.1
ELBE3-RB/4 TeMisc,ELBE3,RB,4,TeMisc,Sweep,0,6,1.3
ELBE3-RB/8 HeHemi,ELBE3,RB,8,HeHemi,Sweep,0,1,6.2
ELBE3-RB/8 HeLepi,ELBE3,RB,8,HeLepi,Sweep,0,1,3.1
ELBE3-RB/8 TeMisc,ELBE3,RB,8,TeMisc,Sweep,0,6,34.3
LTEN1-RB/0 PrSpWe,LTEN1,RB,0,PrSpWe,Bowl,0,1,6.2
LTEN1-RB/0 TeMisc,LTEN1,RB,0,TeMisc,Bowl,0,17,8.4
LTEN1-RB/0 HeHemi,LTEN1,RB,0,HeHemi,Bowl,0,2,0.7
LTEN1-RB/0 AeAqEp,LTEN1,RB,0,AeAqEp,Bowl,0,1,1.6
LTEN1-RB/2.5 PrSpWe,LTEN1,RB,2.5,PrSpWe,Bowl,0,1,13.3
LTEN1-RB/2.5 TeMisc,LTEN1,RB,2.5,TeMisc,Bowl,0,18,15.4
LTEN1-RB/2.5 PrBeet,LTEN1,RB,2.5,PrBeet,Bowl,0,1,2.3
LTEN1-RB/2.5 HeHemi,LTEN1,RB,2.5,HeHemi,Bowl,0,2,0.3
LTEN1-RB/10 TeMisc,LTEN1,RB,10,TeMisc,Bowl,0,85,45.9
LTEN1-RB/10 AeAqTr,LTEN1,RB,10,AeAqTr,Bowl,0,1,0.9
LTEN1-RB/10 AeLepi,LTEN1,RB,10,AeLepi,Bowl,0,1,0.7
LTEN1-RB/10 PrBeet,LTEN1,RB,10,PrBeet,Bowl,0,3,0.2
LTEN1-RB/10 HeHemi,LTEN1,RB,10,HeHemi,Bowl,0,2,0.1
LTEN1-RB/10 PrSpWe,LTEN1,RB,10,PrSpWe,Bowl,0,1,3.6
LTEN1-RB/15 TeMisc,LTEN1,RB,15,TeMisc,Bowl,0,23,20.2
LTEN1-RB/15 HeHemi,LTEN1,RB,15,HeHemi,Bowl,0,4,0.7
LTEN1-RB/15 PrSpWe,LTEN1,RB,15,PrSpWe,Bowl,0,1,3.2
LTEN1-RB/15 PrSpHu,LTEN1,RB,15,PrSpHu,Bowl,0,4,10.4
LTEN1-RB/15 AeAqTr,LTEN1,RB,15,AeAqTr,Bowl,0,1,0.8
LTEN1-RB/20 TeMisc,LTEN1,RB,20,TeMisc,Bowl,0,28,66.3
LTEN1-RB/20 HeHemi,LTEN1,RB,20,HeHemi,Bowl,0,3,0.5
LTEN1-RB/20 PrSpWe,LTEN1,RB,20,PrSpWe,Bowl,0,1,5.4
LTEN1-RB/25 TeMisc,LTEN1,RB,25,TeMisc,Bowl,0,42,93.5
LTEN1-RB/25 HeHemi,LTEN1,RB,25,HeHemi,Bowl,0,10,4.1
LTEN1-RB/25 PrSpWe,LTEN1,RB,25,PrSpWe,Bowl,0,3,9.5
LTEN1-RB/30 TeMisc,LTEN1,RB,30,TeMisc,Bowl,0,19,26.3
LTEN1-RB/30 HeHemi,LTEN1,RB,30,HeHemi,Bowl,0,3,1
LTEN1-RB/30 PrBeet,LTEN1,RB,30,PrBeet,Bowl,0,1,2
LTEN1-RB/30 PrSpHu,LTEN1,RB,30,PrSpHu,Bowl,0,9,27.1
LTEN1-RB/40 TeMisc,LTEN1,RB,40,TeMisc,Bowl,0,44,15.4
LTEN1-RB/40 PrSpWe,LTEN1,RB,40,PrSpWe,Bowl,0,4,11.6
LTEN1-RB/40 PrSpHu,LTEN1,RB,40,PrSpHu,Bowl,0,4,7.1
LTEN1-RB/40 HeLepi,LTEN1,RB,40,HeLepi,Bowl,0,2,0.1
LTEN1-RB/40 AeLepi,LTEN1,RB,40,AeLepi,Bowl,0,2,0.5
LTEN1-RB/40 HeHemi,LTEN1,RB,40,HeHemi,Bowl,0,20,4.2
LTEN1-RB/40 PrBeet,LTEN1,RB,40,PrBeet,Bowl,0,1,0.3
LTEN1-RB/50 TeMisc,LTEN1,RB,50,TeMisc,Bowl,0,46,48
LTEN1-RB/50 PrSpWe,LTEN1,RB,50,PrSpWe,Bowl,0,3,11.3
LTEN1-RB/50 PrSpHu,LTEN1,RB,50,PrSpHu,Bowl,0,2,3.6
LTEN1-RB/50 HeHemi,LTEN1,RB,50,HeHemi,Bowl,0,2,0.2
LTEN1-RB/65 PrSpWe,LTEN1,RB,65,PrSpWe,Bowl,0,1,4.6
LTEN1-RB/65 TeMisc,LTEN1,RB,65,TeMisc,Bowl,0,12,5.6
LTEN1-RB/65 PrSpHu,LTEN1,RB,65,PrSpHu,Bowl,0,3,5.6
LTEN1-RB/65 HeHemi,LTEN1,RB,65,HeHemi,Bowl,0,10,5.7
LTEN1-RB/80 TeMisc,LTEN1,RB,80,TeMisc,Bowl,0,14,6.6
LTEN1-RB/80 PrSpHu,LTEN1,RB,80,PrSpHu,Bowl,0,4,21.1
LTEN1-RB/80 PrSpWe,LTEN1,RB,80,PrSpWe,Bowl,0,1,2
LTEN1-RB/80 HeHemi,LTEN1,RB,80,HeHemi,Bowl,0,4,1.9
LTEN1-RB/80 PrBeet,LTEN1,RB,80,PrBeet,Bowl,0,1,0.1
LTEN1-RB/95 PrSpHu,LTEN1,RB,95,PrSpHu,Bowl,0,4,53.6
LTEN1-RB/95 PrSpWe,LTEN1,RB,95,PrSpWe,Bowl,0,1,2.2
LTEN1-RB/95 TeMisc,LTEN1,RB,95,TeMisc,Bowl,0,18,47.9
LTEN1-RB/95 HeHemi,LTEN1,RB,95,HeHemi,Bowl,0,24,4.8
LTEN1-RB/95 PrBeet,LTEN1,RB,95,PrBeet,Bowl,0,1,1.4
LTEN1-RB/110 TeMisc,LTEN1,RB,110,TeMisc,Bowl,0,20,17.9
LTEN1-RB/110 AeLepi,LTEN1,RB,110,AeLepi,Bowl,0,1,0.7
LTEN1-RB/110 PrBeet,LTEN1,RB,110,PrBeet,Bowl,0,2,1.1
LTEN1-RB/110 PrSpHu,LTEN1,RB,110,PrSpHu,Bowl,0,4,4.8
LTEN1-RB/110 HeHemi,LTEN1,RB,110,HeHemi,Bowl,0,5,3.3
LTEN1-AQ/Aq TeMisc,LTEN1,AQ,Aq,TeMisc,Emergence Trap,0,7,9.5
LTEN1-AQ/Aq AeAqTr,LTEN1,AQ,Aq,AeAqTr,Emergence Trap,0,1,0.4
LTEN1-RB/5 AeAqEp,LTEN1,RB,5,AeAqEp,Bowl,0,1,14.3
LTEN1-RB/5 PrSpHu,LTEN1,RB,5,PrSpHu,Bowl,0,2,70.3
LTEN1-RB/5 PrSpWe,LTEN1,RB,5,PrSpWe,Bowl,0,2,10.2
LTEN1-RB/5 TeMisc,LTEN1,RB,5,TeMisc,Bowl,0,33,27.3
LTEN1-RB/5 HeHemi,LTEN1,RB,5,HeHemi,Bowl,0,1,0.2
LTEN1-RB/5 PrSpHu,LTEN1,RB,5,PrSpHu,Bowl,0,1,1
LTEN1-RB/5 PrBeet,LTEN1,RB,5,PrBeet,Bowl,0,1,0.4
COWE1-LB/0 AeAqPl,COWE1,LB,0,AeAqPl,Bowl,0,1,29.5
COWE1-LB/0 TeMisc,COWE1,LB,0,TeMisc,Bowl,0,8,3.5
COWE1-LB/2.5 PrSpHu,COWE1,LB,2.5,PrSpHu,Bowl,0,2,0.5
COWE1-LB/2.5 TeMisc,COWE1,LB,2.5,TeMisc,Bowl,0,3,5.1
COWE1-LB/2.5 PrBeet,COWE1,LB,2.5,PrBeet,Bowl,0,2,0.1
COWE1-LB/5 TeMisc,COWE1,LB,5,TeMisc,Bowl,0,16,8.1
COWE1-LB/5 AeLepi,COWE1,LB,5,AeLepi,Bowl,0,1,2.5
COWE1-LB/5 PrSpWe,COWE1,LB,5,PrSpWe,Bowl,0,1,8.8
COWE1-LB/5 HeHemi,COWE1,LB,5,HeHemi,Bowl,0,1,0.5
COWE1-LB/5 PrBeet,COWE1,LB,5,PrBeet,Bowl,0,1,0.2
COWE1-LB/10 TeMisc,COWE1,LB,10,TeMisc,Bowl,0,18,6.7
COWE1-LB/10 PrBeet,COWE1,LB,10,PrBeet,Bowl,0,7,0.3
COWE1-LB/10 PrSpWe,COWE1,LB,10,PrSpWe,Bowl,0,4,0.4
COWE1-LB/10 HeHemi,COWE1,LB,10,HeHemi,Bowl,0,4,1.4
COWE1-LB/15 TeMisc,COWE1,LB,15,TeMisc,Bowl,0,12,8
COWE1-LB/15 PrBeet,COWE1,LB,15,PrBeet,Bowl,0,3,0.1
COWE1-LB/15 HeHemi,COWE1,LB,15,HeHemi,Bowl,0,1,0.9
COWE1-LB/15 PrSpWe,COWE1,LB,15,PrSpWe,Bowl,0,2,1
COWE1-LB/20 TeMisc,COWE1,LB,20,TeMisc,Bowl,0,8,10.2
COWE1-LB/20 PrBeet,COWE1,LB,20,PrBeet,Bowl,0,6,1.2
COWE1-LB/20 PrSpHu,COWE1,LB,20,PrSpHu,Bowl,0,4,3.8
COWE1-LB/20 PrSpWe,COWE1,LB,20,PrSpWe,Bowl,0,1,0.3
COWE1-LB/25 TeMisc,COWE1,LB,25,TeMisc,Bowl,0,2,1.6
COWE1-LB/25 PrSpHu,COWE1,LB,25,PrSpHu,Bowl,0,1,1
COWE1-LB/25 PrBeet,COWE1,LB,25,PrBeet,Bowl,0,2,0.5
COWE1-LB/30 PrSpHu,COWE1,LB,30,PrSpHu,Bowl,0,1,1.2
COWE1-LB/30 TeMisc,COWE1,LB,30,TeMisc,Bowl,0,5,2.6
COWE1-LB/30 PrBeet,COWE1,LB,30,PrBeet,Bowl,0,1,0.1
COWE1-LB/40 TeMisc,COWE1,LB,40,TeMisc,Bowl,0,1,1.7
COWE1-LB/40 PrSpWe,COWE1,LB,40,PrSpWe,Bowl,0,1,2.5
COWE1-LB/50 AeLepi,COWE1,LB,50,AeLepi,Bowl,0,1,66.9
